,user_id,session_duration,total_page_clicks,cancel_rate,num_trips,num_flights,num_hotels,flight_discount,hotel_discount,flight_discount_amount,hotel_discount_amount,base_fare_usd,hotel_price_per_room_night_usd,checked_bags,seats,nights,rooms,trips_rebooked,co_booked_trips,flight_only_trips,hotel_only_trips,married,has_children,gender_F,gender_M,rebooking_ratio,co_booking_ratio,flight_only_ratio,hotel_only_ratio,cluster_k5
1302,514623,23.0,111,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,321.28,134.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,4
1303,514627,42.66666666666666,326,0.125,4.0,5.0,4.0,0.4,0.2,0.04,0.0,1227.95,955.9300000000004,0.4,1.6,1.0,1.75,2.0,4.0,1.0,0.0,0,0,1,0,0.5,1.0,0.25,0.0,4
1304,514638,74.0,126,0.0,4.0,3.0,4.0,0.5,0.0,0.075,0.0,2731.67,247.0,0.75,1.5,6.0,2.0,0.0,3.0,0.0,1.0,1,1,1,0,0.0,0.75,0.0,0.25,4
1305,514639,70.66666666666667,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,2
1306,514642,98.33333333333331,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,2
1307,514660,25.0,116,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,2714.59,460.0,0.5,1.25,1.0,1.3333333333333333,0.0,3.0,1.0,0.0,1,1,1,0,0.0,0.75,0.25,0.0,4
1308,514675,99.66666666666669,117,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1171.29,506.0,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,0.0,3.0,0.0,0.0,1,0,1,0,0.0,1.0,0.0,0.0,4
1309,514682,92.66666666666669,148,0.0,4.0,3.0,4.0,0.5,0.25,0.0875,0.0125,860.8299999999999,498.0,0.5,0.75,3.0,1.0,0.0,3.0,0.0,1.0,0,0,1,0,0.0,0.75,0.0,0.25,4
1310,514684,122.16666666666669,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2
1311,514689,86.25,118,0.0,2.0,2.0,2.0,0.0,0.5,0.0,0.05,233.45,150.0,0.5,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1,1,0,1,0.0,1.0,0.0,0.0,3
1312,514737,193.66666666666663,170,0.0,4.0,4.0,4.0,0.25,0.0,0.05,0.0,516.9499999999999,417.0,0.75,1.0,4.5,1.0,0.0,4.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,4
1313,514785,54.333333333333336,156,0.0,3.0,3.0,3.0,0.3333333333333333,0.0,0.0499999999999999,0.0,780.9200000000001,448.0,0.3333333333333333,1.0,1.3333333333333333,1.0,0.0,3.0,0.0,0.0,1,0,1,0,0.0,1.0,0.0,0.0,4
1314,514810,266.6,229,0.0,3.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0166666666666666,0.0499999999999999,66.68,454.0,0.0,0.3333333333333333,7.0,1.3333333333333333,0.0,1.0,0.0,2.0,0,1,0,1,0.0,0.3333333333333333,0.0,0.6666666666666666,3
1315,514830,41.5,106,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,778.12,307.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0,0,1,0,0.0,0.5,0.5,0.0,4
1316,514867,89.66666666666667,126,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1717.3200000000002,412.0,0.3333333333333333,1.6666666666666667,4.333333333333333,1.6666666666666667,0.0,3.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,4
1317,514876,90.83333333333331,122,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,0.0,1.0,1
1318,514892,66.0,142,0.0,5.0,5.0,5.0,0.2,0.2,0.02,0.02,1728.28,807.0,0.8,1.2,4.2,1.2,0.0,5.0,0.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,4
1319,514893,85.0,89,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05,0.0,330.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,1,0,1,0,0.0,0.0,0.0,1.0,1
1320,514899,187.0,182,0.0,6.0,6.0,5.0,0.3333333333333333,0.3333333333333333,0.0333333333333333,0.05,1914.43,912.0,0.8333333333333334,1.5,2.2,1.6,0.0,5.0,1.0,0.0,0,1,1,0,0.0,0.8333333333333334,0.1666666666666666,0.0,3
1321,514925,57.2,219,0.125,2.0,2.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,853.62,488.0,0.6666666666666666,0.6666666666666666,10.333333333333334,1.0,2.0,2.0,0.0,1.0,0,0,1,0,1.0,1.0,0.0,0.5,4
1322,514926,57.75,93,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,905.35,509.0,0.0,0.6666666666666666,3.333333333333333,1.0,0.0,2.0,0.0,1.0,0,0,1,0,0.0,0.6666666666666666,0.0,0.3333333333333333,4
1323,514931,69.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2
1324,514944,57.0,135,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,610.81,85.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,0.0,0.0,4
1325,514951,159.33333333333334,119,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1973.18,105.0,1.0,1.5,4.0,1.0,0.0,1.0,1.0,0.0,0,1,1,0,0.0,0.5,0.5,0.0,4
1326,514953,106.5,198,0.1111111111111111,3.0,2.0,4.0,0.25,0.5,0.0,0.025,1038.06,662.0,1.0,0.5,7.0,1.5,2.0,2.0,0.0,2.0,1,0,1,0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,3
1327,514980,138.0,169,0.0,7.0,7.0,7.0,0.1428571428571428,0.5714285714285714,0.0214285714285714,0.0857142857142857,2603.07,1164.0,0.5714285714285714,1.2857142857142858,4.285714285714286,1.2857142857142858,0.0,7.0,0.0,0.0,0,0,0,1,0.0,1.0,0.0,0.0,3
1328,514981,38.0,96,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,317.28,497.0,0.3333333333333333,1.3333333333333333,3.6666666666666665,1.3333333333333333,0.0,3.0,0.0,0.0,1,0,1,0,0.0,1.0,0.0,0.0,4
1329,515004,43.2,153,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,734.59,321.0,0.5,0.5,4.5,1.0,0.0,1.0,0.0,1.0,1,1,1,0,0.0,0.5,0.0,0.5,4
1330,515013,72.6,98,0.0,2.0,2.0,1.0,0.5,0.0,0.025,0.0,805.95,176.0,0.5,1.5,0.0,2.0,0.0,1.0,1.0,0.0,0,0,1,0,0.0,0.5,0.5,0.0,4
1331,515020,160.66666666666666,174,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,709.2,368.0,0.6666666666666666,0.6666666666666666,5.0,1.0,0.0,2.0,0.0,1.0,0,0,1,0,0.0,0.6666666666666666,0.0,0.3333333333333333,4
1332,515030,75.5,97,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.17,114.0,0.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0.0,1.0,0.0,0.0,4
1333,515051,129.5,222,0.0,5.0,5.0,5.0,0.0,0.2,0.0,0.02,2524.92,721.0,1.2,1.0,5.4,1.0,0.0,5.0,0.0,0.0,1,0,1,0,0.0,1.0,0.0,0.0,4
1334,515058,54.0,159,0.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1417.67,1106.9300000000003,0.2,0.8,2.2,1.2,0.0,4.0,0.0,1.0,0,0,1,0,0.0,0.8,0.0,0.2,4
1335,515060,86.33333333333333,116,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,209.26,365.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,4
1336,515085,123.25,197,0.1111111111111111,2.0,2.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1885.42,437.0,1.3333333333333333,2.0,12.333333333333334,2.333333333333333,2.0,2.0,0.0,1.0,1,1,1,0,1.0,1.0,0.0,0.5,4
1337,515103,154.33333333333334,139,0.0,3.0,3.0,3.0,0.0,0.6666666666666666,0.0,0.0333333333333333,651.46,604.0,1.0,1.0,2.333333333333333,1.0,0.0,3.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,3
1338,515124,48.0,322,0.125,4.0,5.0,5.0,0.2,0.2,0.0,0.0,2632.91,643.0,0.4,1.2,1.4,1.2,2.0,5.0,0.0,0.0,0,0,1,0,0.5,1.25,0.0,0.0,4
1339,515131,175.66666666666666,248,0.0,5.0,5.0,5.0,0.0,0.2,0.0,0.01,2182.24,863.0,0.6,1.2,3.6,1.2,0.0,5.0,0.0,0.0,1,0,1,0,0.0,1.0,0.0,0.0,4
1340,515139,72.4,296,0.1,3.0,4.0,4.0,0.25,0.25,0.0,0.0,1248.21,578.0,0.0,1.0,2.0,1.0,2.0,4.0,0.0,0.0,0,0,1,0,0.6666666666666666,1.3333333333333333,0.0,0.0,4
1341,515161,166.5,161,0.0,3.0,2.0,3.0,0.3333333333333333,0.3333333333333333,0.0833333333333333,0.0499999999999999,543.56,321.0,0.6666666666666666,0.6666666666666666,4.666666666666667,1.3333333333333333,0.0,2.0,0.0,1.0,1,1,1,0,0.0,0.6666666666666666,0.0,0.3333333333333333,3
1342,515168,72.8,86,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0,0.0,3.5,1.5,0.0,0.0,0.0,2.0,0,1,1,0,0.0,0.0,0.0,1.0,1
1343,515182,153.0,190,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,2113.2200000000003,1071.0,0.8333333333333334,1.1666666666666667,1.8333333333333333,1.1666666666666667,0.0,6.0,0.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,4
1344,515198,235.66666666666663,189,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1,0.0,86.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,0.0,1.0,1
1345,515200,68.75,147,0.0,2.0,2.0,2.0,0.5,0.5,0.025,0.05,1624.86,217.0,0.5,2.0,3.5,2.0,0.0,2.0,0.0,0.0,1,0,1,0,0.0,1.0,0.0,0.0,3
1346,515202,111.0,103,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1,0,1,0,0.0,0.0,0.0,1.0,1
1347,515205,108.25,249,0.125,1.0,2.0,2.0,0.5,0.5,0.0,0.0,3376.12,306.0,2.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,1,0,1,0,2.0,2.0,0.0,0.0,4
1348,515229,145.66666666666666,255,0.1111111111111111,5.0,4.0,6.0,0.3333333333333333,0.5,0.0166666666666666,0.0583333333333333,2606.19,1025.0,0.1666666666666666,0.8333333333333334,5.166666666666667,1.3333333333333333,2.0,4.0,0.0,2.0,1,1,1,0,0.4,0.8,0.0,0.4,3
1349,515240,111.25,96,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,1,1,1,0,0.0,0.0,0.0,1.0,1
1350,515243,41.25,137,0.0,4.0,4.0,2.0,0.0,0.25,0.0,0.0125,5269.42,322.0,0.25,1.25,1.5,1.0,0.0,2.0,2.0,0.0,1,0,1,0,0.0,0.5,0.5,0.0,4
1351,515258,68.33333333333333,125,0.0,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333,0.0499999999999999,0.0333333333333333,990.93,452.0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.0,3.0,0.0,0.0,0,0,0,1,0.0,1.0,0.0,0.0,3
1352,515271,91.0,134,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1380.6,357.0,0.0,1.0,0.6666666666666666,1.0,0.0,3.0,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,4
1353,515274,58.66666666666666,118,0.0,6.0,4.0,6.0,0.1666666666666666,0.0,0.0166666666666666,0.0,1194.39,1378.9300000000003,0.1666666666666666,0.6666666666666666,2.833333333333333,1.0,0.0,4.0,0.0,2.0,0,0,0,1,0.0,0.6666666666666666,0.0,0.3333333333333333,4
1354,515306,62.0,145,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1260.21,635.0,0.5,0.75,8.25,1.0,0.0,3.0,0.0,1.0,1,0,1,0,0.0,0.75,0.0,0.25,4
1355,515330,70.5,103,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1770.37,600.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,3.0,0.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,4
1356,515344,110.0,180,0.0,5.0,3.0,5.0,0.2,0.2,0.0699999999999999,0.01,1328.85,1095.0,0.4,0.6,4.2,1.2,0.0,3.0,0.0,2.0,0,0,0,1,0.0,0.6,0.0,0.4,4
1357,515398,43.0,137,0.0,4.0,4.0,3.0,0.25,0.5,0.0125,0.0375,2731.12,333.0,1.25,1.5,1.0,1.3333333333333333,0.0,3.0,1.0,0.0,1,1,1,0,0.0,0.75,0.25,0.0,3
1358,515409,133.33333333333334,167,0.0,3.0,3.0,3.0,0.3333333333333333,0.0,0.0333333333333333,0.0,1732.02,420.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,3.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,4
1359,515421,94.0,161,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1872.72,462.0,0.5,1.25,2.25,1.25,0.0,4.0,0.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,4
1360,515423,31.0,88,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,956.22,60.0,0.5,1.0,6.0,1.0,0.0,1.0,1.0,0.0,1,0,1,0,0.0,0.5,0.5,0.0,4
1361,515436,157.5,180,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,0.0,1.0,1
1362,515478,72.5,89,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,391.11,179.0,0.0,1.5,2.0,1.5,0.0,2.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,4
1363,515490,137.5,180,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1480.76,770.0,0.25,1.25,3.0,1.25,0.0,4.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,4
1364,515502,36.16666666666666,61,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15,0.0,228.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0,1,1,0,0.0,0.0,0.0,1.0,1
1365,515514,92.5,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,2
1366,515516,128.14285714285714,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,2
1367,515523,94.0,104,0.0,3.0,1.0,3.0,0.0,0.3333333333333333,0.0,0.0166666666666666,518.65,809.0,0.0,0.3333333333333333,5.333333333333333,1.3333333333333333,0.0,1.0,0.0,2.0,0,0,0,1,0.0,0.3333333333333333,0.0,0.6666666666666666,4
1368,515529,91.5,93,0.0,2.0,2.0,1.0,0.5,0.0,0.125,0.0,791.51,119.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1,1,0,0.0,0.5,0.5,0.0,4
1369,515530,128.2,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,0.0,0.0,2
1370,515565,67.0,181,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3140.87,552.0,0.75,1.25,3.5,1.25,0.0,4.0,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,4
1371,515578,206.66666666666663,185,0.0,6.0,5.0,6.0,0.1666666666666666,0.1666666666666666,0.0666666666666666,0.0249999999999999,2446.3,1031.0,0.5,0.8333333333333334,2.5,1.0,0.0,5.0,0.0,1.0,0,0,0,1,0.0,0.8333333333333334,0.0,0.1666666666666666,4
1372,515580,178.5,188,0.0,4.0,3.0,4.0,0.0,0.25,0.0,0.025,1171.92,505.0,0.5,0.75,5.25,1.25,0.0,3.0,0.0,1.0,0,0,1,0,0.0,0.75,0.0,0.25,4
1373,515586,43.5,133,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,2781.7,734.9300000000003,0.6,1.0,2.333333333333333,1.0,0.0,3.0,2.0,0.0,0,0,1,0,0.0,0.6,0.4,0.0,4
1374,515610,48.5,206,0.125,3.0,4.0,2.0,0.5,0.25,0.025,0.0,5519.76,88.0,1.25,2.5,3.0,1.0,2.0,2.0,2.0,0.0,1,1,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,4
1375,515634,46.25,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2
1376,515639,106.5,176,0.0,7.0,7.0,6.0,0.1428571428571428,0.1428571428571428,0.0428571428571428,0.0142857142857142,4675.07,1187.9300000000003,0.8571428571428571,1.1428571428571428,2.6666666666666665,1.1666666666666667,0.0,6.0,1.0,0.0,0,0,1,0,0.0,0.8571428571428571,0.1428571428571428,0.0,4
1377,515645,97.66666666666669,96,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,241.57,821.0,0.6666666666666666,0.6666666666666666,8.0,1.5,0.0,1.0,1.0,1.0,1,0,1,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4
1378,515666,82.75,144,0.0,4.0,4.0,4.0,0.0,0.5,0.0,0.0375,780.1199999999999,465.0,0.5,1.0,3.25,1.0,0.0,4.0,0.0,0.0,1,0,1,0,0.0,1.0,0.0,0.0,3
1379,515675,85.2,326,0.1111111111111111,3.0,2.0,4.0,0.75,0.75,0.0875,0.05,613.56,575.0,0.0,0.25,1.75,1.75,2.0,2.0,0.0,2.0,0,0,1,0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,3
1380,515684,46.0,228,0.0,7.0,7.0,5.0,0.1428571428571428,0.1428571428571428,0.0071428571428571,0.0071428571428571,2312.52,1156.0,0.8571428571428571,1.1428571428571428,1.4,1.2,0.0,5.0,2.0,0.0,0,0,1,0,0.0,0.7142857142857143,0.2857142857142857,0.0,4
1381,515688,36.5,160,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,862.04,591.0,1.25,1.25,2.75,1.25,0.0,4.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,4
1382,515694,204.0,245,0.0,6.0,6.0,6.0,0.3333333333333333,0.0,0.0166666666666666,0.0,1794.0,1666.8600000000006,0.5,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,4
1383,515713,67.0,147,0.0,3.0,2.0,3.0,0.6666666666666666,0.0,0.1166666666666666,0.0,1203.29,384.0,0.0,0.6666666666666666,13.0,1.3333333333333333,0.0,2.0,0.0,1.0,1,0,1,0,0.0,0.6666666666666666,0.0,0.3333333333333333,4
1384,515727,59.66666666666666,118,0.0,4.0,4.0,4.0,0.0,0.5,0.0,0.075,1516.82,635.0,0.25,1.0,2.25,1.0,0.0,4.0,0.0,0.0,1,0,1,0,0.0,1.0,0.0,0.0,3
1385,515735,57.71428571428572,91,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,517.22,119.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,4
1386,515739,23.666666666666668,103,0.0,3.0,3.0,2.0,0.0,0.3333333333333333,0.0,0.0166666666666666,659.72,226.0,0.6666666666666666,1.0,2.5,1.0,0.0,2.0,1.0,0.0,1,0,1,0,0.0,0.6666666666666666,0.3333333333333333,0.0,4
1387,515751,123.0,159,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1762.1699999999998,526.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.0,3.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,4
1388,515764,93.25,94,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,364.7,888.9300000000003,0.6666666666666666,0.3333333333333333,8.0,1.0,0.0,1.0,0.0,2.0,0,1,1,0,0.0,0.3333333333333333,0.0,0.6666666666666666,4
1389,515778,72.0,137,0.0,3.0,2.0,3.0,0.0,0.3333333333333333,0.0,0.0333333333333333,726.46,544.0,0.3333333333333333,0.6666666666666666,4.0,1.0,0.0,2.0,0.0,1.0,1,0,1,0,0.0,0.6666666666666666,0.0,0.3333333333333333,3
1390,515802,89.5,160,0.0,5.0,4.0,5.0,0.0,0.2,0.0,0.02,2250.04,848.0,0.6,1.2,2.8,1.4,0.0,4.0,0.0,1.0,0,0,1,0,0.0,0.8,0.0,0.2,4
1391,515818,81.0,140,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1028.11,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0.0,0.0,1.0,0.0,0
1392,515831,141.33333333333334,145,0.0,2.0,2.0,1.0,0.0,0.5,0.0,0.05,729.6299999999999,323.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,1,0,0.0,0.5,0.5,0.0,3
1393,515835,77.4,145,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,832.2,815.9300000000003,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,3.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,4
1394,515854,53.5,130,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,1,0,1,0,0.0,0.0,0.0,1.0,1
1395,515874,65.8,113,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,1,0,1,0,0.0,0.0,0.0,1.0,1
1396,515891,77.0,132,0.0,5.0,5.0,4.0,0.0,0.2,0.0,0.02,2023.97,918.0,0.4,1.0,3.25,1.0,0.0,4.0,1.0,0.0,0,0,1,0,0.0,0.8,0.2,0.0,4
1397,515901,78.0,129,0.0,2.0,2.0,2.0,0.0,0.5,0.0,0.05,604.1800000000001,269.0,0.5,1.0,2.5,1.0,0.0,2.0,0.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,3
1398,515908,62.6,125,0.0,2.0,2.0,2.0,0.5,0.5,0.075,0.075,586.98,206.0,0.5,1.0,1.5,1.0,0.0,2.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,3
1399,515941,57.0,124,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1236.24,863.0,0.25,0.5,5.0,1.0,0.0,2.0,0.0,2.0,1,1,1,0,0.0,0.5,0.0,0.5,4
1400,515947,100.0,123,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,528.13,454.0,0.5,1.0,0.5,1.0,0.0,2.0,0.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,4
1401,515953,137.0,140,0.0,3.0,3.0,3.0,0.6666666666666666,0.0,0.0666666666666666,0.0,1482.09,535.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,3.0,0.0,0.0,1,0,1,0,0.0,1.0,0.0,0.0,4
1402,515974,108.66666666666669,113,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,347.94,689.0,0.0,0.3333333333333333,7.333333333333333,1.0,0.0,1.0,0.0,2.0,0,1,0,1,0.0,0.3333333333333333,0.0,0.6666666666666666,4
1403,515985,29.2,114,0.0,3.0,2.0,3.0,0.3333333333333333,0.0,0.0166666666666666,0.0,132.16,761.9300000000003,0.3333333333333333,0.6666666666666666,3.333333333333333,1.0,0.0,2.0,0.0,1.0,1,0,1,0,0.0,0.6666666666666666,0.0,0.3333333333333333,4
1404,516001,92.4,106,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1,0,1,0,0.0,0.0,0.0,1.0,1
1405,516004,81.5,128,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,684.1099999999999,495.0,0.5,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,4
1406,516006,87.0,176,0.0,5.0,5.0,5.0,0.2,0.0,0.01,0.0,999.86,940.0,0.4,1.0,3.4,1.0,0.0,5.0,0.0,0.0,1,0,1,0,0.0,1.0,0.0,0.0,4
1407,516039,55.333333333333336,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2
1408,516053,79.25,152,0.0,5.0,5.0,3.0,0.2,0.2,0.04,0.03,2975.56,241.0,0.4,1.0,2.6666666666666665,1.0,0.0,3.0,2.0,0.0,0,1,1,0,0.0,0.6,0.4,0.0,4
1409,516057,68.0,372,0.125,4.0,5.0,4.0,0.4,0.4,0.01,0.03,3478.42,571.0,0.8,1.6,3.25,1.75,2.0,4.0,1.0,0.0,0,0,1,0,0.5,1.0,0.25,0.0,3
1410,516061,76.33333333333333,145,0.0,3.0,3.0,2.0,0.3333333333333333,0.0,0.0333333333333333,0.0,724.8199999999999,342.0,0.3333333333333333,1.3333333333333333,4.0,1.5,0.0,2.0,1.0,0.0,1,0,1,0,0.0,0.6666666666666666,0.3333333333333333,0.0,4
1411,516076,64.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,2
1412,516086,65.88888888888889,91,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15,0.0,104.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,0,1,1,0,0.0,0.0,0.0,1.0,1
1413,516089,75.66666666666667,135,0.0,3.0,3.0,3.0,0.3333333333333333,0.0,0.0166666666666666,0.0,1030.02,246.0,0.6666666666666666,1.0,3.0,1.0,0.0,3.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,4
1414,516092,85.2,171,0.0,4.0,4.0,3.0,0.0,0.25,0.0,0.025,1267.42,524.0,1.0,1.25,1.3333333333333333,1.0,0.0,3.0,1.0,0.0,1,0,0,1,0.0,0.75,0.25,0.0,4
