user_id,money_spent_hotel,money_spent_flight
513761,2987.25,1577.71
513776,880.4,235.62
513787,1867.6,3303.92
513791,3561.0,1612.8
513796,4554.0,2239.94
513807,716.0,2831.36
513826,558.0,1590.45
513844,6912.0,1044.62
513853,1200.0,1251.04
513856,1104.0,320.37
513860,2729.0,1379.18
513869,1715.0,3376.12
513875,2313.0,2498.87
513917,2345.2,1777.12
513926,2013.8,1704.88
513933,846.0,868.36
513953,668.0,209.14
513956,172.0,2047.27
513964,1358.0,1656.76
513967,5255.0,3799.26
513995,6785.16,87.58
514002,2201.0,2340.8
514003,1922.79,764.23
514021,8659.4,0.0
514023,1383.0,797.38
514053,2644.25,305.69
514071,466.0,1183.18
514076,4854.0,98.83
514113,574.0,309.1
514132,1628.0,1916.08
514133,1020.0,474.13
514164,2414.2,1856.66
514167,622.0,1241.08
514206,2099.72,973.05
514208,303.0,186.61
514210,482.3,738.94
514215,1990.5,951.46
514235,357.0,226.18
514261,352.3,762.57
514275,2002.0,1045.53
514300,100.0,1188.93
514315,628.0,411.04
514318,2469.5,824.72
514324,1279.0,618.71
514337,8076.12,698.39
514342,4389.37,1561.51
514344,3048.0,1669.28
514370,5273.58,1993.15
514384,202.0,1180.5
514395,1767.6,946.27
514457,4256.0,2209.52
514460,3762.3,833.58
514461,7680.0,90.64
514501,703.0,0.0
514503,10392.0,0.0
514515,889.86,2254.95
514526,2226.4,1532.54
514551,3856.45,0.0
514586,1061.0,649.5
514589,580.0,374.73
514617,2904.0,1291.08
514623,536.0,321.28
514627,2073.72,1201.84
514638,3025.0,2508.15
514660,456.0,2714.59
514675,1571.0,1171.29
514682,1395.5,844.55
514689,140.1,233.45
514737,1759.0,499.12
514785,357.0,744.07
514810,4323.0,63.35
514830,921.0,778.12
514867,4537.0,1717.32
514876,2432.0,0.0
514892,3990.0,1703.46
514893,3135.0,0.0
514899,4223.4,1895.12
514925,4936.0,853.62
514926,1368.0,905.35
514944,340.0,610.81
514951,420.0,1973.18
514953,9938.0,1038.06
514980,5687.65,2527.87
514981,2063.0,317.28
515004,1693.0,734.59
515013,0.0,782.25
515020,2644.0,709.2
515030,1482.0,8.17
515051,4491.6,2524.92
515058,4347.86,1417.67
515060,1545.0,209.26
515085,11985.0,1885.42
515103,1401.9,651.46
515124,988.0,2632.91
515131,4148.6,2182.24
515139,1330.0,1248.21
515161,1685.2,541.18
515168,5286.0,0.0
515182,2560.0,2113.22
515198,2786.4,0.0
515200,1199.7,1613.73
515202,3033.0,0.0
515205,1530.0,3376.12
515229,5404.3,2606.19
515240,2410.0,0.0
515243,412.9,5269.42
515258,358.0,959.27
515271,276.0,1380.6
515274,2867.93,1194.39
515306,5435.0,1260.21
515330,852.0,1770.37
515344,8395.6,1261.57
515398,251.8,2699.85
515409,1248.0,1607.39
515421,1402.0,1872.72
515423,360.0,956.22
515436,868.0,0.0
515478,570.0,391.11
515490,2372.0,1480.76
515502,1550.4,0.0
515523,6335.45,518.65
515529,119.0,760.12
515565,2675.0,3140.87
515578,2505.7,2275.99
515580,5483.8,1171.92
515586,1514.93,2781.7
515610,264.0,5350.95
515639,4823.93,4445.4
515645,11841.0,241.57
515666,1142.2,780.12
515675,2000.8,429.49
515684,1927.9,2276.34
515688,2027.0,862.04
515694,1721.86,1763.28
515713,5433.0,1084.44
515727,1399.6,1516.82
515735,0.0,517.22
515739,563.0,659.72
515751,4024.0,1762.17
515764,7166.79,364.7
515778,1513.2,726.46
515802,3245.2,2250.04
515818,0.0,1028.11
515831,323.0,729.63
515835,677.0,832.2
515854,1097.0,0.0
515874,1962.0,0.0
515891,4424.8,2023.97
515901,809.4,604.18
515908,289.3,564.12
515941,3951.0,1236.24
515947,206.0,528.13
515953,1140.0,1340.27
515974,3532.0,347.94
515985,1763.86,132.16
516001,918.0,0.0
516004,1095.0,684.11
516006,3601.0,988.4
516053,540.0,2963.55
516057,2935.1,3444.23
516061,2244.0,717.9
516086,1591.2,0.0
516089,598.0,1013.71
516092,632.8,1267.42
516105,2644.0,282.67
516117,1690.0,392.29
516118,6554.0,472.04
516132,258.0,963.79
516144,230.0,1271.74
516150,2268.0,0.0
516152,244.0,467.68
516176,1325.0,743.41
516177,620.0,1358.82
516178,130.0,1080.35
516211,1324.0,4108.73
516216,960.0,1191.7
516217,0.0,509.57
516246,1216.87,1304.04
516251,1811.85,4293.61
516269,1813.0,2881.77
516273,1120.0,548.49
516282,515.0,1002.45
516283,12198.9,3579.95
516287,488.0,4076.66
516290,3296.0,779.94
516296,1198.0,447.58
516301,1019.0,6355.06
516340,372.0,0.0
516351,1338.0,782.54
516368,0.0,2400.4
516375,2028.75,1636.45
516418,2089.5,1069.68
516420,190.0,616.02
516433,0.0,191.33
516456,230.0,1928.38
516507,1888.0,885.06
516516,2032.0,363.17
516528,4924.0,1349.08
516543,3252.0,617.12
516556,723.0,313.91
516561,632.0,335.05
516571,2308.5,2421.61
516578,1966.0,1880.97
516579,6155.0,729.92
516590,1063.44,192.23
516593,5767.2,1260.49
516594,3184.0,1858.1
516614,1566.6,1782.6
516616,6017.0,2377.13
516639,772.0,2100.76
516647,2174.0,1218.41
516679,2152.0,3093.92
516682,930.0,100.34
516694,960.0,740.05
516697,1580.0,0.0
516704,2687.0,1326.65
516732,1550.0,564.43
516739,612.0,588.48
516744,648.55,0.0
516763,534.0,248.08
516789,2721.72,3811.68
516798,187.0,818.81
516806,6459.55,2653.34
516808,2018.0,1629.66
516827,2985.5,1235.64
516833,1866.0,1352.01
516841,1329.0,675.44
516862,2790.0,1091.79
516933,0.0,1814.18
516939,92.0,57.27
516965,1198.0,1481.68
516972,1070.8,746.51
517033,6029.8,0.0
517061,4308.0,1361.47
517064,1234.0,683.19
517076,4380.7,918.17
517105,1016.0,1440.22
517119,2025.0,671.35
517131,2490.0,3376.12
517142,124.0,1216.5
517143,1740.0,0.0
517150,3475.0,2533.62
517158,883.0,755.85
517205,1982.0,634.53
517212,2423.0,1067.65
517231,3356.93,411.88
517284,2116.0,2696.82
517324,0.0,472.44
517330,852.0,467.35
517356,3202.0,1690.31
517370,1875.0,805.73
517392,3250.0,3286.69
517393,248.0,333.55
517397,1780.8,1644.07
517403,5026.95,558.45
517415,0.0,509.54
517438,894.63,1684.57
517445,6350.0,271.98
517467,5486.0,259.1
517486,273.0,474.96
517491,5694.0,1973.56
517545,95.0,696.22
517548,445.0,930.71
517549,3644.0,2965.78
517571,278.0,428.42
517579,840.0,922.15
517581,3106.0,1654.31
517596,2390.0,719.48
517633,4571.4,911.61
517653,219.7,559.8
517674,4004.37,2730.95
517675,3940.0,1080.96
517676,485.0,2902.18
517700,1220.0,1364.32
517715,3280.65,450.36
517732,103.0,920.02
517735,2964.0,608.08
517739,1115.0,114.12
517743,598.0,1617.59
517772,4554.0,4688.32
517776,1764.0,3944.09
517787,1974.0,851.82
517803,1378.7,1971.92
517819,600.0,336.32
517825,416.0,630.55
517839,731.0,1014.68
517847,513.0,769.27
517871,204.0,234.08
517894,2313.0,1269.6
517898,174.0,569.81
517925,8400.0,509.26
517931,12925.62,1092.25
517961,2445.0,5561.55
517967,1779.0,389.94
517968,2633.85,539.62
518012,243.0,573.25
518015,3803.8,1283.14
518041,437.0,0.0
518044,1900.0,755.41
518074,1080.0,1019.8
518084,2124.0,979.35
518092,1006.0,1781.7
518121,2374.8,1809.75
518127,1633.15,967.77
518135,738.0,1671.82
518191,462.0,521.37
518196,9210.0,1291.84
518211,609.0,1709.18
518219,476.0,1045.74
518281,1017.0,1742.9
518324,1346.86,949.12
518334,1645.6,312.88
518338,3338.0,671.12
518347,1004.0,1101.72
518348,3557.47,474.93
518372,1106.0,511.27
518393,252.1,1017.22
518406,952.0,268.01
518416,4203.37,899.12
518422,339.0,0.0
518443,2416.0,550.93
518450,1995.0,504.17
518480,4300.4,1751.38
518495,4222.0,368.44
518516,2187.0,871.43
518526,3339.86,1836.14
518527,4866.0,2178.97
518533,76.0,1339.82
518535,1166.9,773.6
518541,1624.0,1990.81
518567,106.0,222.33
518579,2010.0,1017.34
518582,7253.72,2353.48
518585,864.0,1172.16
518612,3283.2,1104.63
518629,892.0,1746.88
518639,0.0,233.1
518642,5346.0,0.0
518694,3103.86,674.92
518696,396.0,0.0
518711,1000.93,429.92
518716,4378.5,628.5
518722,299.05,1331.74
518726,0.0,638.91
518735,1190.0,0.0
518743,3579.0,1791.75
518747,914.0,1310.74
518751,668.93,1841.95
518756,1275.0,1941.91
518826,514.0,222.37
518827,6473.79,868.9
518865,1362.0,1142.97
518866,752.0,1874.88
518867,333.0,1846.94
518870,994.0,929.34
518894,83.6,1072.82
518896,10054.23,4009.89
518907,2675.9,1011.2
518922,4332.0,0.0
518925,976.0,0.0
518954,1147.0,811.26
518956,1064.9,420.84
518963,642.0,328.36
518971,85.0,592.41
518998,624.2,989.83
519014,5241.0,507.69
519059,697.8,1253.1
519079,5776.0,1871.75
519089,728.0,2624.86
519091,4760.0,1587.2
519096,840.25,416.36
519114,2083.0,1259.43
519117,2501.45,1014.62
519137,1684.95,1507.23
519140,2191.0,635.71
519171,868.0,1175.78
519191,1808.8,0.0
519205,662.6,991.5
519210,1514.0,772.61
519211,1643.0,1584.23
519248,3505.5,340.75
519254,4196.06,3368.17
519260,356.0,1088.69
519267,65.0,361.38
519285,1181.0,1620.17
519313,452.0,482.88
519335,1534.0,0.0
519348,737.5,671.48
519353,1092.0,0.0
519357,1267.0,688.4
519368,0.0,207.24
519383,5742.0,3376.12
519392,262.0,787.34
519393,538.0,903.29
519412,720.0,67.83
519419,576.0,295.76
519430,1199.75,792.71
519446,1596.0,1710.98
519469,2164.65,1826.78
519515,5762.0,962.05
519529,96.0,173.81
519532,396.0,1353.39
519541,453.9,978.64
519554,2248.0,1530.01
519595,630.0,2048.37
519596,705.0,773.93
519604,1400.0,374.51
519626,1482.0,656.48
519631,2066.5,1382.07
519664,1392.8,415.99
519694,722.93,1513.15
519695,1838.0,773.09
519706,3628.8,0.0
519709,902.0,1585.99
519718,2171.0,599.32
519722,2520.0,1171.92
519725,504.45,232.88
519726,772.0,438.41
519747,3483.7,2667.33
519769,968.0,859.79
519774,1914.6,661.78
519787,1792.0,3376.12
519799,1874.0,2123.04
519846,7591.16,1481.66
519848,1953.0,1718.51
519853,580.0,491.14
519859,5366.5,3257.64
519885,1870.93,1002.32
519888,1068.5,1071.8
519893,2019.0,2619.77
519896,5073.3,2634.34
519905,2522.65,712.21
519911,3298.0,1869.35
519912,1882.0,855.41
519955,1101.0,879.63
519957,502.0,1063.39
519961,676.0,847.33
519965,1595.79,1275.74
519982,0.0,3376.12
520054,287.0,51.23
520063,140.0,522.58
520097,209.0,743.65
520106,490.0,185.18
520141,1876.0,514.03
520152,2662.0,703.92
520170,1670.0,701.13
520175,842.5,890.55
520177,2405.8,1150.25
520182,2130.0,1371.08
520188,531.6,488.46
520193,1429.0,1555.85
520225,1522.0,1839.66
520244,792.0,754.08
520248,1168.93,1878.8
520250,1398.3,1434.16
520256,1919.0,558.01
520265,3847.5,2326.06
520277,230.0,484.4
520291,2493.6,2023.15
520298,1934.2,218.27
520307,1314.0,781.12
520311,2592.0,906.27
520314,2620.0,0.0
520327,226.0,1120.86
520358,2078.0,796.8
520373,1967.0,449.31
520397,644.0,1484.32
520405,0.0,142.46
520411,1228.0,273.78
520422,645.0,561.12
520429,1174.0,4458.49
520436,2888.0,1942.7
520480,511.8,1969.61
520491,957.0,1923.89
520497,457.0,1610.24
520527,1468.0,640.56
520530,1362.0,2141.48
520532,1455.5,1385.72
520539,7982.0,1365.75
520556,5563.1,988.36
520558,590.0,376.12
520619,1137.0,708.44
520680,940.0,522.59
520696,356.0,763.91
520708,1194.0,919.84
520719,3923.0,2473.45
520733,1144.0,3186.25
520745,883.0,152.51
520762,1081.0,108.89
520770,248.9,2996.36
520771,1760.0,0.0
520783,1978.0,806.02
520804,394.0,457.08
520819,1033.86,472.88
520821,1095.0,1429.64
520844,2112.0,93.77
520851,2256.0,3126.68
520861,1824.6,1547.83
520877,1400.0,1213.15
520878,6030.0,1281.86
520882,780.0,0.0
520885,3656.65,4228.81
520898,5760.0,2036.37
520902,1452.0,1586.38
520920,440.3,0.0
520934,346.0,1141.23
520947,5763.3,818.2
520959,115.6,105.77
521000,885.0,620.91
521004,484.0,1669.44
521009,872.0,0.0
521031,3457.05,2056.47
521033,2106.9,954.24
521044,2534.0,1044.81
521060,2412.9,2174.54
521065,331.25,2370.04
521066,2034.0,1459.69
521070,1978.0,4010.63
521109,1435.0,727.72
521127,4906.6,1040.03
521152,6496.0,1842.3
521170,3756.0,997.49
521185,2689.95,1075.31
521186,4079.2,1825.72
521192,2299.0,394.18
521201,63.0,242.09
521211,582.0,0.0
521212,5660.1,573.66
521235,3709.0,3863.22
521250,75.0,1049.99
521259,436.8,736.02
521282,448.0,788.26
521286,112.0,627.07
521293,2584.8,984.02
521295,1027.5,508.58
521298,2273.7,1137.3
521309,117.0,863.21
521316,1490.2,448.52
521331,288.0,3226.83
521335,2531.0,849.55
521343,1266.0,724.38
521379,542.0,1347.47
521392,1468.0,321.28
521404,2209.0,1581.28
521408,2829.0,1160.03
521416,813.0,551.63
521434,1677.0,2531.63
521462,1104.0,1240.29
521474,144.0,1382.4
521491,3588.15,4303.2
521509,3343.0,1239.45
521510,959.0,501.23
521514,1248.3,265.03
521587,657.0,2014.08
521607,758.2,1433.38
521609,2352.0,215.31
521642,1747.6,0.0
521657,1548.0,1233.74
521658,1437.0,1603.74
521695,2919.8,715.69
521708,1332.0,1123.16
521719,232.0,236.02
521720,3621.0,1403.89
521743,1702.1,2716.31
521748,2102.4,212.33
521768,1070.86,804.41
521785,2505.0,301.52
521814,1835.6,2553.45
521818,2517.6,3501.78
521859,1370.0,1563.26
521865,1901.86,1090.24
521883,208.0,1381.73
521884,672.0,1560.38
521885,960.0,727.25
521904,207.0,217.55
521921,376.0,858.59
521925,4688.95,1269.45
521941,4346.0,819.91
521943,1275.0,1544.98
521956,1811.0,1243.12
521963,1056.0,170.85
521986,1864.0,318.84
521992,2455.0,2611.73
521997,2214.0,934.7
522005,5875.6,971.35
522062,1075.0,2053.37
522086,1382.0,716.61
522111,1332.0,4461.51
522112,290.0,775.19
522115,3045.09,962.72
522118,612.0,685.41
522152,3744.0,1704.77
522171,4758.0,379.62
522179,1089.0,789.71
522201,2310.0,0.0
522223,3911.0,2002.56
522233,4241.8,2578.94
522237,3420.0,597.95
522263,1125.3,698.25
522265,1368.3,1345.57
522276,1688.0,2660.92
522286,606.0,1395.03
522315,444.93,229.81
522323,2251.6,476.13
522364,912.6,751.8
522373,133.0,1484.21
522375,2739.6,791.74
522387,4800.0,0.0
522402,659.0,486.6
522420,1020.0,3376.12
522426,395.0,506.22
522427,4294.0,850.58
522438,1860.7,2680.49
522441,481.0,891.46
522445,7505.0,570.93
522457,3424.0,3585.71
522465,2196.0,1470.45
522476,2010.0,1505.56
522484,5073.0,2978.19
522513,2206.0,669.02
522523,166.0,188.13
522532,2128.85,1391.05
522533,1001.0,3078.41
522585,920.6,992.65
522607,2679.8,611.68
522624,2770.2,0.0
522631,96.0,620.07
522633,1217.0,904.85
522634,4128.72,1234.26
522639,2652.0,575.5
522654,2667.0,775.17
522687,1430.0,1133.94
522738,2472.6,1781.36
522745,2599.0,903.95
522748,3385.95,2097.35
522761,1175.86,1763.19
522788,896.1,0.0
522800,2643.0,1762.29
522809,1155.0,565.09
522873,0.0,807.06
522898,4058.0,2966.61
522927,464.0,800.95
522937,1129.9,2572.56
522939,550.0,455.19
522943,399.0,0.0
522944,343.0,1189.02
522970,2958.0,2270.59
522981,2905.2,1157.71
522999,4353.0,1201.4
523030,0.0,372.89
523073,1016.0,274.75
523077,4804.2,551.81
523090,1014.0,832.21
523098,1473.0,772.07
523146,4926.2,1079.94
523158,1846.0,1002.57
523209,3031.0,1162.66
523228,1891.68,1204.82
523231,1827.0,1799.41
523256,11545.0,714.26
523271,672.0,1810.79
523273,2052.0,462.18
523290,3958.0,166.04
523299,2964.0,3376.12
523301,1411.0,1554.61
523335,1821.8,557.03
523338,3615.95,592.54
523392,1150.0,1288.08
523395,2035.86,1283.32
523442,2421.0,642.89
523454,2639.8,945.56
523465,1507.79,322.1
523474,1566.0,1088.92
523484,2945.0,1892.85
523503,0.0,275.64
523505,3476.93,1137.13
523511,494.0,617.95
523513,4019.0,626.87
523517,2681.0,377.7
523526,273.0,1688.06
523546,1643.0,396.65
523559,1520.0,1022.15
523612,4604.0,1250.32
523619,3101.0,130.66
523657,470.0,1719.82
523666,1829.0,2015.75
523686,960.41,910.12
523690,5547.9,378.56
523700,800.87,156.24
523710,1189.0,1157.6
523715,1026.0,3526.08
523717,1552.8,2599.56
523729,314.0,0.0
523735,3175.6,2932.99
523746,199.0,1333.71
523756,3979.0,1804.4
523768,1723.0,669.34
523771,4924.0,455.43
523787,0.0,470.9
523800,4124.8,715.57
523807,936.0,1347.19
523819,3807.5,768.3
523824,950.1,510.27
523841,1495.0,503.35
523842,2476.0,1031.97
523845,1922.7,1979.8
523846,661.8,713.0
523860,2278.2,1548.33
523866,567.0,1300.26
523877,1066.0,2251.23
523887,1188.0,0.0
523913,942.0,1619.63
523938,1381.0,1267.81
523981,1714.0,1962.45
524001,991.6,2296.69
524012,6876.0,508.76
524031,1559.0,1735.58
524036,1331.2,853.52
524038,330.5,1567.75
524043,3019.1,1893.51
524046,11413.31,1876.21
524052,818.1,1446.77
524057,426.0,0.0
524076,801.0,579.56
524080,1606.0,2081.0
524116,5961.0,2482.42
524120,2857.0,4252.07
524151,1067.0,187.15
524167,2129.79,1205.8
524169,126.0,2575.6
524180,4505.75,2665.71
524194,4450.0,3769.11
524200,4449.5,473.46
524211,1326.0,916.43
524214,1184.0,188.57
524226,1083.0,1110.41
524244,2216.5,1092.3
524251,2743.57,210.34
524278,1725.0,67.26
524313,5325.0,1992.61
524328,1469.75,1350.95
524358,842.0,4894.12
524365,1732.0,2258.4
524383,150.0,87.04
524407,2310.0,1455.7
524412,5085.0,1285.1
524419,1053.0,578.12
524448,668.0,1210.16
524473,3287.9,732.04
524484,0.0,1688.06
524511,1673.79,1019.65
524572,2249.0,914.74
524606,0.0,887.31
524607,2022.0,3272.17
524615,969.0,431.13
524620,883.4,1230.09
524628,860.0,1112.56
524637,839.0,1072.13
524644,4969.44,1031.68
524650,958.0,124.75
524663,128.0,775.34
524668,1733.5,1168.18
524682,1224.0,988.07
524722,591.6,659.73
524728,0.0,286.09
524739,278.1,332.5
524766,531.0,1075.64
524805,722.0,746.99
524807,454.0,1303.51
524821,6644.0,3519.0
524834,511.9,387.7
524842,3729.6,0.0
524849,2642.4,1059.19
524861,6658.0,1257.41
524895,1390.93,408.39
524909,777.0,973.09
524913,9816.0,0.0
524923,0.0,2083.24
524926,2209.72,2857.32
524929,2740.93,1906.78
524940,1779.72,0.0
524980,1524.0,1061.42
525022,594.0,2043.4
525034,1325.0,628.0
525043,570.0,1087.93
525053,473.3,1434.34
525056,3587.1,2408.61
525081,6489.4,908.46
525089,2269.0,3399.25
525102,5203.6,1327.45
525106,610.0,234.54
525168,483.0,886.63
525175,1218.0,0.0
525176,0.0,117.16
525201,1714.0,1918.41
525212,674.53,816.33
525227,2966.0,1514.22
525234,8433.47,2487.24
525244,1327.31,398.97
525265,822.8,1356.24
525281,2967.0,1423.62
525308,573.0,382.98
525323,2852.0,731.94
525332,8571.0,1695.11
525356,1494.79,2023.48
525389,1118.8,610.89
525405,498.0,686.15
525410,698.0,604.38
525415,951.65,1334.6
525447,2797.2,1885.72
525488,928.0,4914.99
525515,3082.5,494.45
525529,4218.44,969.25
525546,6677.0,971.44
525555,224.0,1124.42
525591,2995.0,937.78
525610,1495.1,5217.88
525611,2602.0,1593.69
525615,1922.5,1554.75
525631,1314.0,4811.15
525671,979.5,2185.34
525684,3408.9,2236.37
525716,3482.8,994.91
525722,659.1,1485.3
525734,1600.0,231.85
525761,548.25,0.0
525769,5643.0,1331.78
525789,1956.8,1342.74
525804,2778.0,540.45
525806,1712.0,417.39
525824,4304.0,1315.82
525842,1871.0,190.23
525844,3253.0,1365.34
525848,1674.0,0.0
525864,288.0,848.95
525879,2956.0,652.21
525920,3226.0,1546.05
525975,818.7,1242.52
525996,4036.85,1167.24
526062,7138.6,1038.33
526079,680.0,914.98
526084,484.0,1651.58
526102,4954.0,1725.62
526144,2467.37,1753.06
526154,1158.0,473.29
526174,1196.6,349.5
526179,2271.0,1626.08
526184,2370.6,0.0
526203,2465.0,758.51
526206,328.0,571.03
526221,1160.0,321.74
526235,1718.0,1073.71
526239,1512.0,628.62
526256,1970.13,3078.66
526258,1442.0,885.88
526297,1361.0,1576.46
526303,2788.0,0.0
526308,11099.0,1109.99
526332,6783.66,1036.69
526354,5394.0,1594.12
526365,2478.0,1309.98
526367,6730.0,656.17
526372,878.0,677.8
526378,1192.0,1260.4
526409,873.0,1563.02
526431,3235.0,1856.96
526443,0.0,675.7
526445,566.0,520.03
526471,6155.5,1912.42
526490,71.1,376.53
526492,5670.73,1076.97
526495,980.0,650.46
526540,2034.2,1893.06
526565,1282.2,606.07
526570,6258.0,2516.1
526628,1350.0,2509.11
526668,601.0,1592.97
526676,375.85,1395.03
526683,3374.0,854.9
526690,2199.72,381.9
526711,214.4,713.78
526727,498.0,2424.51
526729,3895.79,818.95
526759,1146.0,199.03
526782,1078.0,518.77
526789,913.6,1000.3
526837,9870.93,5039.1
526855,452.0,2672.88
526867,799.7,1408.74
526872,904.0,0.0
526873,2941.1,891.83
526900,253.6,878.14
526901,2198.0,1689.04
526905,2627.8,752.01
526913,1909.79,2511.08
526925,6054.0,0.0
526950,5328.93,406.97
526959,520.0,2571.06
526970,1855.0,897.2
527001,1424.0,0.0
527004,1096.38,1888.3
527019,4415.65,72.66
527038,2611.6,1727.84
527046,2171.0,1338.3
527075,2362.0,1592.37
527081,478.0,651.25
527082,1466.4,415.51
527109,3287.0,1151.92
527130,9397.87,679.22
527132,927.0,160.39
527133,1552.4,1641.87
527141,1346.86,872.16
527142,2999.25,2117.52
527150,1384.0,1198.07
527154,2311.0,742.36
527158,6097.0,4331.31
527187,1627.8,795.31
527197,10114.5,1355.5
527219,891.0,591.51
527232,328.0,338.93
527253,3571.0,1394.48
527280,820.0,610.3
527321,340.0,0.0
527326,820.0,1289.02
527344,1898.72,252.47
527346,963.0,2467.2
527354,7063.0,252.38
527359,414.0,460.36
527365,429.0,373.98
527389,696.0,0.0
527393,971.0,626.06
527396,2984.0,675.51
527401,2267.0,2640.38
527406,2429.2,1382.93
527451,644.38,328.59
527452,2033.6,1015.02
527455,448.2,3806.12
527464,3359.93,1482.02
527467,488.0,389.46
527470,2436.0,320.44
527490,1454.0,1531.75
527507,2883.7,2364.51
527508,1585.0,1107.73
527518,889.86,594.68
527524,3792.0,0.0
527536,0.0,170.0
527541,550.0,0.0
527552,700.0,0.0
527560,1318.0,0.0
527564,4204.0,1087.98
527585,3215.0,1645.59
527605,855.0,1322.93
527689,2000.7,0.0
527690,1817.0,1522.72
527726,0.0,945.54
527735,559.8,729.63
527750,5880.0,0.0
527782,2335.0,2099.11
527783,1763.0,545.37
527824,378.0,1845.71
527850,5780.02,1270.28
527857,5460.0,0.0
527886,3559.65,374.71
527928,1236.0,898.68
527944,2238.0,2111.87
527984,2863.1,947.17
527987,994.0,711.77
527995,699.8,955.49
528020,3098.0,1626.77
528028,4803.0,2327.87
528046,596.0,1308.2
528061,4927.32,2092.88
528105,2347.0,1938.54
528122,5624.03,1184.9
528139,2808.0,0.0
528158,373.35,956.75
528164,1501.0,2585.69
528179,3975.0,0.0
528186,1140.0,1236.59
528193,2268.2,1340.82
528216,630.85,998.72
528242,370.0,529.05
528244,1335.0,465.81
528248,1251.7,671.76
528281,4442.5,1839.59
528322,3269.0,1342.48
528330,686.0,372.54
528354,786.0,1216.09
528372,1881.0,0.0
528378,376.0,363.06
528379,355.0,1019.24
528411,705.0,635.05
528417,407.2,1041.78
528421,6839.0,2020.28
528455,3531.2,1649.51
528490,936.0,2734.97
528500,0.0,2324.62
528522,2216.0,88.12
528528,616.0,185.81
528542,5380.0,935.68
528567,2977.0,2159.81
528580,2473.4,1620.78
528612,270.0,847.01
528657,4191.0,1182.13
528661,674.0,641.37
528683,3792.0,274.63
528688,2960.0,0.0
528690,973.0,933.5
528706,48.0,1084.51
528723,3910.0,1725.48
528735,1095.0,691.54
528743,1039.86,4777.0
528744,2007.05,1428.35
528777,4136.0,649.23
528816,10820.74,1640.69
528826,430.0,573.59
528827,1833.4,745.72
528828,1480.0,2107.43
528829,8423.0,789.74
528839,2368.0,1516.28
528842,0.0,2256.7
528844,669.75,1333.47
528906,368.0,77.86
528909,16573.62,0.0
528929,889.86,1017.04
528930,941.5,486.78
528942,1086.0,1676.32
528953,8049.7,1121.7
528965,2337.0,721.67
528967,1372.0,803.26
528995,3228.0,1232.14
528999,1865.0,1369.99
529019,1665.0,2728.36
529023,883.0,2180.17
529048,522.0,483.46
529050,1178.0,1185.19
529082,783.0,470.12
529205,1710.0,1787.66
529214,361.0,1219.93
529216,1572.0,0.0
529224,3436.0,3267.13
529229,2964.0,1402.52
529231,1952.0,679.34
529237,1825.0,454.19
529249,428.0,1481.36
529309,4199.0,1669.5
529332,1124.0,1982.64
529338,2192.4,3129.05
529362,739.0,4628.27
529406,1318.0,1057.08
529421,3258.0,1926.5
529422,489.0,914.83
529424,1470.0,668.83
529428,600.0,79.15
529436,2076.0,2023.77
529488,180.0,2512.26
529501,1560.6,918.42
529502,1274.8,1768.43
529510,200.0,734.01
529513,3930.0,1129.73
529520,318.0,1233.45
529566,1601.75,328.37
529602,2667.0,4185.68
529677,1730.0,0.0
529678,1729.25,2029.25
529689,2761.0,2000.78
529695,1157.0,3051.38
529704,1530.0,3376.12
529734,4428.0,2465.91
529768,605.0,1926.81
529781,1415.0,86.24
529783,4819.44,0.0
529787,544.0,973.5
529801,3833.86,921.03
529831,4179.0,1199.33
529840,0.0,109.03
529845,900.0,198.32
529857,4032.0,0.0
529879,1301.0,1222.38
529887,0.0,590.21
529940,973.0,326.8
529972,2347.2,1352.2
530004,1572.0,515.56
530039,3812.0,1340.56
530090,1327.4,888.91
530118,981.0,1160.75
530188,2965.0,2211.22
530196,4749.42,1604.46
530199,3910.0,82.54
530213,719.0,795.66
530223,1270.8,654.85
530240,1959.0,1221.88
530277,2916.0,1853.13
530278,77.0,1381.99
530282,1280.0,724.47
530298,1451.6,657.78
530315,419.1,753.15
530322,1236.0,406.87
530329,0.0,494.05
530365,581.0,377.26
530371,1897.0,668.52
530374,928.2,534.95
530379,0.0,222.8
530383,529.0,1185.62
530385,628.0,1053.7
530421,2345.0,1304.66
530427,1186.7,1270.67
530463,2894.25,3591.58
530468,2280.0,2076.14
530514,1177.2,583.13
530543,3681.58,2084.66
530563,2280.8,2728.8
530579,1407.8,3593.19
530581,1760.0,0.0
530585,558.0,1078.21
530592,4817.55,1021.53
530599,1640.0,0.0
530607,912.0,695.36
530625,1363.0,525.78
530627,795.6,906.22
530645,637.8,2299.88
530649,1528.8,1867.05
530656,562.0,833.14
530665,1192.0,834.1
530666,113.0,783.23
530667,4030.0,3184.98
530687,1675.8,1797.64
530719,1120.6,589.85
530720,1142.8,4151.6
530724,1721.7,2936.65
530739,798.0,356.93
530743,936.0,782.75
530754,2937.0,2298.78
530773,5428.0,1690.47
530775,731.2,1741.65
530797,345.0,740.94
530801,1308.75,1304.47
530810,1452.0,1068.52
530811,1195.0,1688.06
530833,1332.0,393.98
530869,780.0,0.0
530881,1667.0,1205.82
530906,551.0,611.65
530949,6833.16,860.96
530950,3773.0,1555.43
530978,3004.0,1734.5
531006,1450.0,812.74
531009,3478.0,2943.49
531016,5378.0,1116.27
