user_id,session_duration,total_page_clicks,num_trips,num_flights,num_hotels,flight_discount,hotel_discount,base_fare_usd,hotel_price_per_room_night_usd,checked_bags,seats,nights,rooms,rebooking_ratio,co_booking_ratio,flight_only_ratio,hotel_only_ratio,dollars_saved_per_km
521044,129.2,176,4.0,3.0,4.0,0.0,0.0,1044.81,652.0,0.25,0.75,3.5,1.0,0.0,0.75,0.0,0.25,0.0
521060,93.0,170,5.0,4.0,5.0,0.0,0.4,2174.54,689.0,0.8,1.0,3.4,1.4,0.0,0.8,0.0,0.2,0.0
521062,50.333333333333336,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521065,58.0,208,4.0,5.0,3.0,0.4,0.6,2468.55,412.0,0.8,2.0,1.0,1.0,0.5,0.75,0.5,0.0,0.0015260163563844
521066,62.0,146,4.0,4.0,4.0,0.0,0.25,1459.69,841.0,1.5,1.0,1.75,1.0,0.0,1.0,0.0,0.0,0.0
521070,65.66666666666667,174,6.0,6.0,5.0,0.0,0.1666666666666666,4010.63,904.0,0.3333333333333333,1.3333333333333333,2.2,1.2,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0
521109,44.333333333333336,124,3.0,3.0,2.0,0.0,0.3333333333333333,727.72,233.0,0.3333333333333333,1.0,6.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
521127,81.0,219,5.0,3.0,5.0,0.2,0.4,1113.4299999999998,935.0,0.4,0.6,6.0,1.0,0.0,0.6,0.0,0.4,0.0014377802967179
521152,94.0,129,3.0,3.0,3.0,0.0,0.0,1842.3,833.0,0.0,1.6666666666666667,5.333333333333333,1.6666666666666667,0.0,1.0,0.0,0.0,0.0
521170,86.0,111,3.0,2.0,3.0,0.0,0.0,997.49,674.0,0.3333333333333333,1.3333333333333333,3.0,1.6666666666666667,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
521185,24.666666666666668,133,4.0,2.0,4.0,0.0,0.5,1075.31,843.0,0.5,0.5,3.5,1.0,0.0,0.5,0.0,0.5,0.0
521186,59.5,106,3.0,3.0,3.0,0.0,0.6666666666666666,1825.72,884.0,0.6666666666666666,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
521187,109.625,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521192,86.2,115,3.0,2.0,3.0,0.6666666666666666,0.0,507.14,462.0,0.6666666666666666,0.6666666666666666,4.0,1.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0044144106482125
521201,36.6,55,1.0,1.0,1.0,1.0,0.0,284.81,63.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0029102933154269
521211,63.16666666666666,71,1.0,0.0,1.0,1.0,0.0,0.0,97.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0
521212,43.0,314,4.0,4.0,5.0,0.4,0.4,672.92,816.0,0.8,0.8,6.0,1.2,0.5,1.0,0.0,0.25,0.0027614174368769
521235,145.33333333333334,194,5.0,5.0,5.0,0.4,0.0,4029.12,615.0,1.2,1.8,4.6,1.6,0.0,1.0,0.0,0.0,0.0020574193302613
521250,47.0,155,2.0,2.0,1.0,0.5,0.5,1114.86,75.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0024238275146206
521259,119.6,143,2.0,2.0,2.0,0.5,0.5,771.05,188.0,0.0,1.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0011847324458434
521282,170.0,158,2.0,2.0,1.0,0.0,0.5,788.26,112.0,1.0,1.0,4.0,1.0,0.0,0.5,0.5,0.0,0.0
521286,65.6,93,1.0,1.0,1.0,0.0,0.0,627.07,112.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
521293,39.0,141,5.0,5.0,5.0,0.0,0.4,984.02,977.0,0.4,1.0,4.8,1.0,0.0,1.0,0.0,0.0,0.0
521295,44.4,102,2.0,2.0,2.0,0.5,0.5,604.19,236.0,0.5,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0029923671747423
521298,75.66666666666667,133,3.0,3.0,2.0,0.0,0.6666666666666666,1137.3000000000002,405.0,0.3333333333333333,1.6666666666666667,2.5,2.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
521309,54.333333333333336,116,2.0,2.0,2.0,0.5,0.5,904.87,132.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0012413661180462
521316,149.25,164,3.0,2.0,3.0,0.3333333333333333,0.6666666666666666,467.38,288.0,0.3333333333333333,0.6666666666666666,6.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0005836281075001
521331,66.83333333333333,170,2.0,3.0,2.0,0.3333333333333333,0.3333333333333333,3226.83,48.0,0.3333333333333333,1.0,6.0,1.0,1.0,1.0,0.5,0.0,0.0
521335,26.0,224,4.0,4.0,5.0,0.2,0.2,849.55,773.0,0.0,0.8,4.4,1.2,0.5,1.0,0.0,0.25,0.0
521343,75.25,181,5.0,5.0,3.0,0.2,0.0,769.03,860.0,0.6,1.2,1.3333333333333333,1.0,0.0,0.6,0.4,0.0,0.0007360851296797
521379,26.0,82,2.0,2.0,2.0,0.0,0.0,1347.47,209.0,0.0,1.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0
521392,72.5,102,2.0,1.0,2.0,0.0,0.0,321.28,287.0,0.0,0.5,6.0,1.0,0.0,0.5,0.0,0.5,0.0
521404,86.5,144,5.0,4.0,5.0,0.2,0.0,1581.28,506.0,0.4,1.0,2.6,1.4,0.0,0.8,0.0,0.2,0.0
521408,95.2,118,2.0,2.0,2.0,1.0,0.0,1323.2,366.0,1.0,1.0,6.5,1.0,0.0,1.0,0.0,0.0,0.0064705317816389
521416,62.5,102,3.0,3.0,3.0,0.0,0.0,551.6300000000001,774.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,1.0,0.0,0.0,0.0
521434,127.33333333333331,142,4.0,4.0,3.0,0.25,0.0,2606.54,660.0,1.25,1.25,3.0,1.3333333333333333,0.0,0.75,0.25,0.0,0.001309049251689
521462,174.0,168,3.0,3.0,2.0,0.0,0.0,1240.29,261.0,1.0,1.6666666666666667,2.5,2.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
521474,46.4,67,1.0,1.0,1.0,0.0,0.0,1382.4,72.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
521491,218.0,283,5.0,5.0,4.0,0.1666666666666666,0.5,4303.2,819.9300000000003,0.5,1.1666666666666667,4.333333333333333,1.0,0.4,0.6,0.4,0.2,0.0
521509,221.66666666666663,182,4.0,4.0,4.0,0.0,0.0,1239.45,802.0,0.5,1.25,3.25,1.25,0.0,1.0,0.0,0.0,0.0
521510,76.2,103,3.0,2.0,3.0,0.0,0.0,501.23,483.0,1.0,0.6666666666666666,2.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
521514,69.0,92,2.0,2.0,2.0,0.5,1.0,281.87,261.0,0.5,1.0,4.5,1.0,0.0,1.0,0.0,0.0,0.0006522177427973
521587,49.5,127,4.0,4.0,4.0,0.0,0.0,2014.08,341.0,0.5,1.25,1.5,1.25,0.0,1.0,0.0,0.0,0.0
521607,65.0,132,3.0,3.0,3.0,0.6666666666666666,0.3333333333333333,1508.81,368.0,0.3333333333333333,1.0,2.333333333333333,1.0,0.0,1.0,0.0,0.0,0.0018604411979593
521609,93.4,120,2.0,2.0,2.0,0.0,0.0,215.31,328.0,0.5,1.5,3.5,1.5,0.0,1.0,0.0,0.0,0.0
521642,79.5,104,2.0,0.0,2.0,0.5,0.5,0.0,232.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0
521657,116.0,139,3.0,2.0,3.0,0.0,0.0,1233.74,375.0,0.6666666666666666,0.6666666666666666,3.0,1.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
521658,98.5,143,5.0,4.0,5.0,0.0,0.0,1603.74,717.0,0.0,0.8,2.4,1.0,0.0,0.8,0.0,0.2,0.0
521663,153.66666666666666,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521695,61.0,108,4.0,3.0,4.0,0.0,0.25,715.6899999999999,974.0,0.25,0.75,2.75,1.0,0.0,0.75,0.0,0.25,0.0
521708,112.5,175,4.0,4.0,3.0,0.25,0.25,1141.33,326.0,0.75,1.0,4.0,1.0,0.0,0.75,0.25,0.0,0.0003297052220339
521719,101.0,148,1.0,1.0,1.0,0.0,0.0,236.02,116.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
521720,63.66666666666666,122,4.0,4.0,4.0,0.0,0.25,1403.89,625.0,0.75,1.0,4.25,1.0,0.0,1.0,0.0,0.0,0.0
521743,46.0,170,7.0,7.0,6.0,0.0,0.1428571428571428,2716.31,859.0,0.2857142857142857,1.0,3.5,1.0,0.0,0.8571428571428571,0.1428571428571428,0.0,0.0
521748,77.8,115,3.0,2.0,3.0,0.3333333333333333,0.3333333333333333,212.33,422.0,0.3333333333333333,0.6666666666666666,3.333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
521768,37.4,106,3.0,3.0,2.0,0.0,0.0,804.41,625.9300000000003,0.6666666666666666,1.0,1.5,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
521785,102.0,180,2.0,1.0,2.0,0.0,0.0,301.52,195.0,0.0,0.5,4.5,1.5,0.0,0.5,0.0,0.5,0.0
521814,131.5,160,6.0,6.0,5.0,0.0,0.3333333333333333,2553.45,930.0,0.1666666666666666,1.1666666666666667,2.2,1.2,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0
521818,82.0,142,2.0,3.0,3.0,0.3333333333333333,0.6666666666666666,3501.78,306.0,0.6666666666666666,1.0,8.333333333333334,1.0,1.0,1.5,0.0,0.0,0.0
521859,80.33333333333333,164,5.0,5.0,5.0,0.0,0.0,1563.26,444.0,0.4,1.0,2.6,1.0,0.0,1.0,0.0,0.0,0.0
521865,153.8,215,4.0,4.0,4.0,0.25,0.0,1108.36,954.9300000000004,0.5,1.0,2.25,1.0,0.0,1.0,0.0,0.0,0.0003252055541311
521883,46.2,97,3.0,3.0,1.0,0.3333333333333333,0.0,1455.23,104.0,1.0,1.3333333333333333,2.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0014597121630262
521884,66.6,129,2.0,2.0,2.0,0.5,0.0,1569.6,357.0,1.0,2.0,0.5,2.0,0.0,1.0,0.0,0.0,0.0003146899693785
521885,89.8,104,2.0,2.0,2.0,0.0,0.0,727.25,480.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
521904,84.0,111,1.0,1.0,1.0,0.0,0.0,217.55,207.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
521921,81.2,104,1.0,1.0,1.0,0.0,0.0,858.59,94.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
521925,61.0,118,5.0,3.0,5.0,0.4,0.2,1332.32,820.0,0.2,0.6,5.0,1.2,0.0,0.6,0.0,0.4,0.0013705863745663
521941,25.0,88,3.0,2.0,3.0,0.3333333333333333,0.0,819.91,344.0,0.3333333333333333,0.6666666666666666,6.333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
521943,30.5,100,3.0,3.0,3.0,0.0,0.0,1544.98,495.0,0.6666666666666666,1.0,2.6666666666666665,1.0,0.0,1.0,0.0,0.0,0.0
521956,183.3333333333333,164,4.0,4.0,4.0,0.0,0.0,1243.12,613.0,0.5,1.25,2.0,1.25,0.0,1.0,0.0,0.0,0.0
521963,100.83333333333331,117,2.0,1.0,2.0,0.5,0.0,201.0,360.0,0.0,1.0,4.0,1.5,0.0,0.5,0.0,0.5,0.0023059490438028
521986,132.0,171,2.0,1.0,2.0,0.0,0.0,318.84,296.0,0.5,0.5,5.0,1.0,0.0,0.5,0.0,0.5,0.0
521992,62.0,142,4.0,4.0,4.0,0.25,0.5,2881.09,583.0,0.75,1.25,2.5,1.25,0.0,1.0,0.0,0.0,0.0053738674129133
521997,143.5,126,4.0,2.0,4.0,0.0,0.0,934.7,577.0,0.0,0.5,4.75,1.0,0.0,0.5,0.0,0.5,0.0
522001,95.66666666666669,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522005,27.666666666666668,105,5.0,3.0,5.0,0.2,0.2,971.35,1052.0,0.0,0.6,5.0,1.2,0.0,0.6,0.0,0.4,0.0
522062,118.75,137,4.0,4.0,3.0,0.0,0.0,2053.37,394.0,0.5,1.0,2.6666666666666665,1.0,0.0,0.75,0.25,0.0,0.0
522086,141.85714285714286,200,2.0,2.0,2.0,1.0,0.0,815.79,385.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0036017418868153
522111,37.0,176,4.0,4.0,3.0,0.4,0.2,4461.51,323.0,0.6,1.4,5.0,1.5,0.5,0.5,0.5,0.25,0.0
522112,64.2,92,2.0,2.0,2.0,0.0,0.0,775.19,212.0,0.5,1.0,1.5,1.0,0.0,1.0,0.0,0.0,0.0
522115,67.0,327,4.0,5.0,5.0,0.2,0.4,962.72,1064.9300000000003,0.6,1.0,3.2,1.0,0.5,1.25,0.0,0.0,0.0
522118,35.0,95,3.0,3.0,2.0,0.0,0.0,685.4100000000001,382.0,0.6666666666666666,1.0,1.5,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
522134,38.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522152,144.33333333333334,190,2.0,3.0,3.0,0.3333333333333333,0.3333333333333333,1704.77,527.0,1.6666666666666667,1.6666666666666667,5.333333333333333,1.0,1.0,1.5,0.0,0.0,0.0
522171,76.33333333333333,189,4.0,3.0,3.0,0.0,0.0,379.62,402.0,0.5,1.25,7.333333333333333,1.6666666666666667,0.0,0.5,0.25,0.25,0.0
522179,49.25,136,3.0,3.0,2.0,0.3333333333333333,0.3333333333333333,878.54,220.0,1.0,1.6666666666666667,2.5,2.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0022050498584316
522184,33.5,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522201,62.285714285714285,69,1.0,0.0,1.0,0.0,0.0,0.0,210.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0
522223,37.75,108,4.0,4.0,4.0,0.0,0.0,2002.56,684.0,0.75,1.25,4.0,1.25,0.0,1.0,0.0,0.0,0.0
522233,26.5,311,5.0,5.0,6.0,0.3333333333333333,0.3333333333333333,2699.99,831.0,0.5,1.0,4.166666666666667,1.3333333333333333,0.4,1.0,0.0,0.2,0.0018935254730268
522237,87.5,120,4.0,2.0,4.0,0.25,0.0,597.95,744.0,0.5,1.0,5.0,1.5,0.0,0.5,0.0,0.5,0.0
522263,79.6,93,2.0,2.0,2.0,0.5,0.5,757.31,403.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0024066879004728
522265,167.5,150,4.0,3.0,4.0,0.0,0.5,1345.57,444.0,0.25,0.75,3.5,1.0,0.0,0.75,0.0,0.25,0.0
522276,27.25,85,2.0,2.0,2.0,0.0,0.0,2660.92,653.0,1.5,2.0,1.5,2.0,0.0,1.0,0.0,0.0,0.0
522286,67.5,96,3.0,3.0,2.0,0.0,0.0,1395.03,266.0,1.0,1.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
522315,129.2,149,2.0,2.0,2.0,0.0,0.0,229.81,584.9300000000003,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0
522323,45.333333333333336,99,5.0,4.0,3.0,0.0,0.4,476.13,512.0,0.4,0.8,3.6666666666666665,1.3333333333333333,0.0,0.4,0.4,0.2,0.0
522364,41.5,107,3.0,3.0,3.0,0.0,0.3333333333333333,751.8,313.0,0.6666666666666666,1.0,2.6666666666666665,1.0,0.0,1.0,0.0,0.0,0.0
522373,71.0,109,2.0,2.0,2.0,0.0,0.0,1484.21,226.0,0.0,1.5,0.5,1.5,0.0,1.0,0.0,0.0,0.0
522375,23.0,78,3.0,3.0,2.0,0.0,0.3333333333333333,791.74,736.0,0.6666666666666666,1.0,4.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
522387,73.2,73,1.0,0.0,1.0,0.0,0.0,0.0,240.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0
522402,53.2,97,3.0,3.0,2.0,0.3333333333333333,0.0,493.38000000000005,389.0,0.3333333333333333,1.3333333333333333,1.0,1.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0001607997956273
522420,31.0,164,1.0,2.0,2.0,0.5,0.5,3376.12,102.0,0.0,1.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0
522426,185.0,182,4.0,4.0,4.0,0.25,0.0,518.31,206.0,0.25,1.25,1.25,1.25,0.0,1.0,0.0,0.0,0.000206559339567
522427,100.0,112,3.0,2.0,3.0,0.3333333333333333,0.0,924.09,599.0,0.3333333333333333,0.6666666666666666,6.333333333333333,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0031593591594409
522438,151.0,231,5.0,5.0,5.0,0.0,0.2,2680.49,741.0,0.4,1.2,2.0,1.2,0.0,1.0,0.0,0.0,0.0
522441,81.5,115,3.0,3.0,3.0,0.0,0.3333333333333333,891.4599999999999,374.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
522445,165.0,153,2.0,1.0,2.0,0.0,0.0,570.93,410.0,0.0,0.5,8.5,1.5,0.0,0.5,0.0,0.5,0.0
522457,88.5,202,6.0,6.0,5.0,0.1666666666666666,0.0,3621.74,985.0,0.5,1.1666666666666667,2.2,1.2,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0004812757198598
522465,60.75,95,4.0,3.0,3.0,0.25,0.0,1613.49,277.0,1.0,0.75,6.0,1.0,0.0,0.5,0.25,0.25,0.0029286114979423
522476,36.0,122,5.0,5.0,4.0,0.0,0.0,1505.56,591.0,0.8,1.2,2.25,1.25,0.0,0.8,0.2,0.0,0.0
522484,96.25,192,6.0,6.0,4.0,0.0,0.1666666666666666,2978.19,676.0,0.0,1.5,4.75,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
522513,132.75,139,4.0,2.0,4.0,0.25,0.0,669.02,499.0,0.25,0.5,5.25,1.0,0.0,0.5,0.0,0.5,0.0
522523,74.83333333333333,96,1.0,1.0,1.0,0.0,0.0,188.13,166.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
522532,135.0,149,5.0,3.0,5.0,0.0,0.2,1391.05,463.0,0.2,0.8,3.4,1.4,0.0,0.6,0.0,0.4,0.0
522533,91.25,105,3.0,3.0,3.0,0.0,0.3333333333333333,3078.41,624.0,0.0,1.0,3.6666666666666665,1.0,0.0,1.0,0.0,0.0,0.0
522585,87.5,113,2.0,2.0,2.0,0.5,0.5,1104.41,523.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0038581377777192
522607,41.0,103,3.0,2.0,3.0,0.3333333333333333,0.3333333333333333,644.36,543.0,0.6666666666666666,0.6666666666666666,5.666666666666667,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0011939366922579
522624,92.8,125,1.0,0.0,1.0,0.0,1.0,0.0,81.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0
522631,61.16666666666666,80,1.0,1.0,1.0,0.0,0.0,620.07,48.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
522633,59.66666666666666,146,3.0,3.0,3.0,0.0,0.0,904.85,623.0,0.0,1.0,1.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0
522634,92.0,109,4.0,3.0,3.0,0.25,0.25,1274.58,961.9300000000004,0.5,0.75,4.333333333333333,1.0,0.0,0.5,0.25,0.25,0.000908426329536
522639,59.0,139,2.0,2.0,2.0,0.5,0.0,597.31,464.0,0.5,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0008457525892505
522654,364.3333333333333,287,3.0,2.0,3.0,0.3333333333333333,0.0,846.99,573.0,0.3333333333333333,0.6666666666666666,6.666666666666667,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0022614227412401
522687,154.5,168,4.0,3.0,3.0,0.25,0.0,1133.94,341.0,0.5,1.25,4.666666666666667,1.3333333333333333,0.0,0.5,0.25,0.25,0.0
522738,86.8,104,2.0,2.0,2.0,0.5,0.5,1831.31,244.0,0.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0014641192840494
522745,68.0,101,3.0,2.0,3.0,0.0,0.0,903.95,438.0,0.0,1.0,3.6666666666666665,1.6666666666666667,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
522748,25.666666666666668,129,5.0,4.0,3.0,0.2,0.6,2252.39,612.0,0.6,0.8,5.0,1.0,0.0,0.4,0.4,0.2,0.0030721526820736
522761,183.75,371,3.0,4.0,4.0,0.25,0.25,1763.19,658.9300000000003,0.75,1.25,1.5,1.25,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0
522788,63.0,109,2.0,0.0,2.0,0.0,0.5,0.0,155.0,0.0,0.0,4.5,1.5,0.0,0.0,0.0,1.0,0.0
522800,55.333333333333336,127,5.0,4.0,4.0,0.0,0.0,1762.29,774.0,0.6,0.8,4.0,1.0,0.0,0.6,0.2,0.2,0.0
522809,110.5,175,1.0,1.0,1.0,0.0,0.0,565.09,385.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
522873,82.8,86,1.0,1.0,0.0,0.0,0.0,807.06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
522898,50.5,86,2.0,2.0,2.0,0.0,0.0,2966.61,489.0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
522911,122.42857142857144,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522927,81.5,97,1.0,1.0,1.0,0.0,0.0,800.95,116.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
522937,38.0,213,7.0,7.0,5.0,0.0,0.5714285714285714,2572.56,446.0,0.8571428571428571,1.0,2.4,1.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0
522939,118.4,139,2.0,2.0,2.0,0.0,0.0,455.19,258.0,0.5,1.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0
522943,103.16666666666669,162,1.0,0.0,1.0,0.0,0.0,0.0,133.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
522944,40.2,72,2.0,2.0,2.0,0.5,0.0,1311.5300000000002,343.0,1.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0037689099263484
522970,29.5,149,6.0,6.0,5.0,0.1666666666666666,0.0,2330.36,1045.0,0.3333333333333333,1.0,3.8,1.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0006874118677044
522981,92.66666666666669,164,5.0,5.0,4.0,0.0,0.4,1157.71,946.0,0.6,1.0,3.0,1.0,0.0,0.8,0.2,0.0,0.0
522999,82.2,119,3.0,2.0,3.0,0.0,0.0,1201.4,548.0,0.0,1.0,6.0,1.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
523030,44.16666666666666,79,2.0,2.0,2.0,0.5,0.5,419.32,132.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0019141243676551
523057,63.85714285714285,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523073,72.5,88,2.0,1.0,2.0,0.0,0.0,274.75,301.0,0.0,0.5,2.0,1.5,0.0,0.5,0.0,0.5,0.0
523077,49.66666666666666,152,4.0,1.0,4.0,0.25,0.25,551.81,562.0,0.25,0.25,6.5,1.25,0.0,0.25,0.0,0.75,0.0
523090,39.5,88,2.0,2.0,2.0,0.5,0.0,913.49,338.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.003069289325998
523098,104.0,123,3.0,3.0,2.0,0.6666666666666666,0.3333333333333333,857.78,375.0,0.3333333333333333,1.0,4.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0021550455970445
523146,58.0,144,4.0,4.0,4.0,0.25,0.25,1256.73,698.0,0.25,1.25,6.25,1.25,0.0,1.0,0.0,0.0,0.002718104049649
523158,152.2,169,3.0,3.0,2.0,0.0,0.3333333333333333,1002.57,354.0,0.6666666666666666,1.0,5.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
523209,31.0,151,4.0,4.0,4.0,0.25,0.0,1209.0,906.0,0.75,1.25,3.0,1.25,0.0,1.0,0.0,0.0,0.0007488278898645
523228,48.0,113,4.0,3.0,4.0,0.25,0.25,1307.58,891.9300000000003,0.5,0.75,2.75,1.0,0.0,0.75,0.0,0.25,0.002045072515735
523231,144.25,175,4.0,4.0,4.0,0.0,0.0,1799.41,682.0,0.5,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
523256,102.0,148,3.0,2.0,3.0,0.3333333333333333,0.0,714.26,808.0,0.0,0.6666666666666666,7.333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
523271,45.0,121,3.0,3.0,3.0,0.0,0.0,1810.79,344.0,0.3333333333333333,1.0,1.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0
523273,99.4,102,2.0,1.0,2.0,0.0,0.0,462.18,228.0,0.0,0.5,6.0,1.0,0.0,0.5,0.0,0.5,0.0
523290,83.25,147,3.0,2.0,3.0,0.0,0.0,166.04,589.0,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
523299,59.8,121,1.0,2.0,2.0,0.5,0.5,3376.12,228.0,0.0,1.0,13.0,1.0,2.0,2.0,0.0,0.0,0.0
523301,71.0,123,3.0,3.0,3.0,0.0,0.0,1554.61,593.0,0.3333333333333333,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
523335,68.5,127,3.0,3.0,2.0,0.0,0.3333333333333333,557.03,356.0,0.6666666666666666,1.0,5.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
523338,173.75,200,4.0,4.0,4.0,0.0,0.25,592.54,1321.8600000000006,1.0,1.0,3.25,1.0,0.0,1.0,0.0,0.0,0.0
523392,94.71428571428572,182,3.0,3.0,2.0,0.3333333333333333,0.0,1329.49,315.0,0.3333333333333333,1.3333333333333333,2.0,1.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0011314781837001
523395,82.0,174,3.0,3.0,3.0,0.3333333333333333,0.0,1326.78,869.9300000000003,1.3333333333333333,1.0,2.6666666666666665,1.0,0.0,1.0,0.0,0.0,0.0008949059083411
523442,73.0,180,4.0,3.0,4.0,0.0,0.0,642.89,691.0,0.75,0.75,4.0,1.0,0.0,0.75,0.0,0.25,0.0
523454,87.75,112,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333,954.52,522.0,1.0,1.0,6.333333333333333,1.0,0.0,1.0,0.0,0.0,0.0002044972153444
